Date,Portfolio Value
2020-01-09,900.0
2020-01-10,900.0
2020-01-13,900.0
2020-01-14,900.0
2020-01-15,900.0
2020-01-16,899.8268501804788
2020-01-17,899.8268501804788
2020-01-21,899.8268501804788
2020-01-22,899.8268501804788
2020-01-23,900.0083608111628
2020-01-24,900.0083608111628
2020-01-27,899.7450568503572
2020-01-28,899.7450568503572
2020-01-29,899.7450568503572
2020-01-30,899.7450568503572
2020-01-31,899.7450568503572
2020-02-03,899.7450568503572
2020-02-04,900.4010162224956
2020-02-05,900.3897458103169
2020-02-06,900.3897458103169
2020-02-07,900.3897458103169
2020-02-10,900.3897458103169
2020-02-11,900.3897458103169
2020-02-12,900.7647130732778
2020-02-13,900.7647130732778
2020-02-14,900.7647130732778
2020-02-18,900.7647130732778
2020-02-19,900.7647130732778
2020-02-20,900.7647130732778
2020-02-21,900.6083555598841
2020-02-24,900.6083555598841
2020-02-25,900.6083555598841
2020-02-26,900.6083555598841
2020-02-27,900.6083555598841
2020-02-28,900.6083555598841
2020-03-02,901.9140007401954
2020-03-03,901.9140007401954
2020-03-04,901.9140007401954
2020-03-05,901.9140007401954
2020-03-06,901.9140007401954
2020-03-09,901.9140007401954
2020-03-10,903.3589959380627
2020-03-11,903.3589959380627
2020-03-12,903.3589959380627
2020-03-13,903.3589959380627
2020-03-16,902.0118985664905
2020-03-17,902.0118985664905
2020-03-18,902.0118985664905
2020-03-19,902.0118985664905
2020-03-20,902.0118985664905
2020-03-23,902.0118985664905
2020-03-24,901.4807122543069
2020-03-25,901.4807122543069
2020-03-26,901.4807122543069
2020-03-27,901.4807122543069
2020-03-30,901.4807122543069
2020-03-31,901.4807122543069
2020-04-01,901.292174889592
2020-04-02,901.292174889592
2020-04-03,901.292174889592
2020-04-06,901.292174889592
2020-04-07,901.292174889592
2020-04-08,901.292174889592
2020-04-09,902.5556113082497
2020-04-13,902.5556113082497
2020-04-14,902.5556113082497
2020-04-15,902.5556113082497
2020-04-16,902.5556113082497
2020-04-17,902.5556113082497
