Date,DIA,DVY,FVD,IVV,IWB,IWR,OEF,RSP,SCHV,SCHX,SPHQ,SPLG,SPY,VO,VOO,VTV,VYM
2016-02-10,130.7948760986328,52.633750915527344,18.90238380432129,158.1269989013672,87.7806396484375,30.59662437438965,71.30913543701172,58.501041412353516,10.194344520568848,6.235446929931641,19.241647720336914,18.258447647094727,157.4874267578125,90.77208709716797,143.79534912109375,58.44078826904297,46.72041702270508
2016-02-11,128.66957092285156,51.97502517700195,18.708845138549805,156.15625,86.62199401855469,30.1761474609375,70.50418090820312,57.670997619628906,10.038588523864746,6.157219886779785,18.99972915649414,18.094446182250977,155.43887329101562,89.38709259033203,141.95008850097656,57.481075286865234,46.14297866821289
2016-02-12,131.27902221679688,52.570003509521484,18.98301887512207,159.31626892089844,88.3470687866211,30.803647994995117,71.84009552001953,58.92454147338867,10.251456260681152,6.280961513519287,19.310773849487305,18.354684829711914,158.6434783935547,91.41726684570312,144.86187744140625,58.768497467041016,47.05353927612305
2016-02-16,133.1007843017578,53.17914962768555,19.224950790405273,161.966552734375,89.8833236694336,31.469966888427734,72.92768096923828,60.10186004638672,10.409807205200195,6.389056205749512,19.613170623779297,18.630277633666992,161.32110595703125,93.44744110107422,147.29116821289062,59.673587799072266,47.734615325927734
2016-02-17,135.3410186767578,53.802452087402344,19.442676544189453,164.65084838867188,91.42815399169922,32.030616760253906,74.06661224365234,61.21140670776367,10.557779312133789,6.497154235839844,19.846454620361328,18.989118576049805,163.956298828125,95.19371032714844,149.7035675048828,60.56308364868164,48.33425521850586
2016-02-18,135.00460815429688,54.022010803222656,19.47493553161621,163.98829650878906,91.05049896240234,31.961606979370117,73.71552276611328,61.08435821533203,10.5447998046875,6.47012996673584,19.82918357849121,18.929386138916016,163.2847442626953,94.88402557373047,149.06875610351562,60.47726058959961,48.341670989990234
2016-02-19,134.833984375,53.95827865600586,19.45880699157715,163.8863525390625,91.06766510009766,31.98317527770996,73.69839477539062,60.89799880981445,10.518841743469238,6.47297477722168,19.83781623840332,18.93833351135254,163.20822143554688,94.90120697021484,149.03492736816406,60.35239791870117,48.22321701049805
2016-02-22,136.67909240722656,54.56032943725586,19.62815284729004,166.25636291503906,92.36360168457031,32.47267532348633,74.6832275390625,61.9651985168457,10.659019470214844,6.56542444229126,20.062456130981445,19.207183837890625,165.57130432128906,96.52706909179688,151.16795349121094,61.195072174072266,48.80064392089844
2016-02-23,135.20462036132812,54.23451232910156,19.47493553161621,164.23460388183594,91.29082489013672,32.15782165527344,73.732666015625,61.22832107543945,10.526625633239746,6.485776901245117,19.915578842163086,18.951047897338867,163.48023986816406,95.40016174316406,149.2719268798828,60.41484069824219,48.238037109375
2016-02-24,135.63299560546875,54.432823181152344,19.555570602416992,164.9821319580078,91.65986633300781,32.35622787475586,73.9724349975586,61.59253692626953,10.562970161437988,6.515644073486328,20.010622024536133,18.942163467407227,164.2282257080078,95.99371337890625,149.97447204589844,60.602081298828125,48.37868118286133
2016-02-25,137.42037963867188,54.88615798950195,19.74911117553711,166.91888427734375,92.74122619628906,32.7314338684082,74.82877349853516,62.278568267822266,10.692767143249512,6.589605331420898,20.20934295654297,19.255619049072266,166.2173614501953,97.1464614868164,151.77740478515625,61.319923400878906,48.919097900390625
2016-02-26,136.95913696289062,54.362022399902344,19.603960037231445,166.62159729003906,92.7069091796875,32.834930419921875,74.58045196533203,62.388694763183594,10.648636817932129,6.583917140960693,20.131582260131836,19.2960205078125,165.83485412597656,97.51634216308594,151.49807739257812,61.17168045043945,48.65259552001953
2016-02-29,135.87191772460938,54.26283645629883,19.50719451904297,165.22848510742188,91.96025085449219,32.64085388183594,73.92105865478516,61.91437530517578,10.560376167297363,6.527022361755371,19.976058959960938,19.308961868286133,164.53431701660156,96.7679443359375,150.1437530517578,60.64108657836914,48.267635345458984
2016-03-01,138.80421447753906,54.7586784362793,19.805564880371094,169.20396423339844,94.14875793457031,33.356773376464844,75.81363677978516,63.34578323364258,10.786224365234375,6.68489933013916,20.356229782104492,19.51422882080078,168.4019775390625,99.04756927490234,153.84278869628906,61.975337982177734,49.230018615722656
2016-03-02,139.10887145996094,55.24029541015625,19.878150939941406,169.95150756835938,94.62076568603516,33.60475540161133,76.0962142944336,63.803165435791016,10.879680633544922,6.717613697052002,20.373506546020508,19.58851432800293,169.1585693359375,99.74435424804688,154.49456787109375,62.482486724853516,49.60017776489258
2016-03-03,139.48780822753906,55.721946716308594,19.958784103393555,170.55465698242188,95.09278869628906,33.91742706298828,76.22465515136719,64.38756561279297,10.929000854492188,6.747483253479004,20.468549728393555,19.698097229003906,169.821533203125,100.6820068359375,155.06166076660156,62.810211181640625,49.800052642822266
2016-03-04,140.03964233398438,56.210662841796875,20.103939056396484,171.14923095703125,95.41036224365234,34.066219329833984,76.43875122070312,64.71790313720703,10.97313404083252,6.764551162719727,20.546316146850586,19.80333709716797,170.37411499023438,100.90568542480469,155.56106567382812,63.05206298828125,49.9925422668457
2016-03-07,140.53379821777344,56.47980499267578,20.18458366394043,171.31912231445312,95.52191925048828,34.21501922607422,76.37881469726562,65.03129577636719,10.999092102050781,6.774507522583008,20.563587188720703,19.89434814453125,170.5100555419922,101.30138397216797,155.73031616210938,63.27833557128906,50.214630126953125
2016-03-08,139.710205078125,56.15400695800781,20.095876693725586,169.3653564453125,94.36331939697266,33.6522102355957,75.76225280761719,63.96404266357422,10.892657279968262,6.6962785720825195,20.468549728393555,19.627870559692383,168.64846801757812,99.62390899658203,153.97816467285156,62.54490661621094,49.79266357421875
2016-03-09,140.03964233398438,56.54358673095703,20.18458366394043,170.24029541015625,94.86966705322266,33.80744552612305,76.0962142944336,64.30286407470703,10.962748527526855,6.730413913726807,20.51175308227539,19.682987213134766,169.48150634765625,100.16585540771484,154.82461547851562,62.896026611328125,50.110984802246094
2016-03-10,140.0725555419922,56.649810791015625,20.176517486572266,170.33372497558594,94.82676696777344,33.831180572509766,76.087646484375,64.39604187011719,10.962748527526855,6.730413913726807,20.51175308227539,19.568632125854492,169.61752319335938,100.22608184814453,154.90931701660156,62.896026611328125,50.0961799621582
2016-03-11,141.85992431640625,57.1597785949707,20.418441772460938,173.1539306640625,96.44884490966797,34.5061149597168,77.20947265625,65.60723876953125,11.123698234558105,6.84277868270874,20.779598236083984,20.058076858520508,172.35470581054688,102.33364868164062,157.42327880859375,63.89474105834961,50.70322036743164
2016-03-14,142.00816345214844,57.00395965576172,20.370058059692383,172.9160919189453,96.34584045410156,34.44790267944336,77.12383270263672,65.5140609741211,11.097736358642578,6.831398963928223,20.75366973876953,20.023387908935547,172.13365173339844,102.10143280029297,157.18621826171875,63.730892181396484,50.58478546142578
2016-03-15,142.19761657714844,56.947303771972656,20.32973861694336,172.62730407714844,96.07121276855469,34.21715545654297,77.14097595214844,65.14139556884766,11.076972007751465,6.82002067565918,20.72775650024414,19.943023681640625,171.85317993164062,101.32708740234375,156.9830780029297,63.551429748535156,50.50126266479492
2016-03-16,142.88128662109375,57.40768814086914,20.482952117919922,173.73159790039062,96.69770812988281,34.5384521484375,77.49209594726562,65.75968933105469,11.134081840515137,6.86268949508667,20.848716735839844,20.099531173706055,172.8477325439453,102.27557373046875,157.92274475097656,63.87133026123047,50.77711486816406
2016-03-17,144.092041015625,57.974334716796875,20.741004943847656,174.82737731933594,97.34998321533203,34.84897994995117,77.9459457397461,66.3695297241211,11.224940299987793,6.906782627105713,21.099279403686523,20.253931045532227,173.9442596435547,103.06027221679688,158.9215087890625,64.38630676269531,51.24680709838867
2016-03-18,145.0207061767578,57.88935470581055,20.700681686401367,175.47296142578125,97.80487060546875,34.9956169128418,78.16859436035156,66.67768859863281,11.2664794921875,6.938072681427002,21.151121139526367,20.346839904785156,174.62783813476562,103.57762908935547,159.51397705078125,64.67498016357422,51.351158142089844
2016-03-21,145.28480529785156,57.88935470581055,20.70874786376953,175.72781372070312,97.87349700927734,34.9956169128418,78.36555480957031,66.69470977783203,11.185998916625977,6.909627914428711,21.177040100097656,20.334089279174805,174.87559509277344,103.55177307128906,159.7573699951172,64.71896362304688,51.380985260009766
2016-03-22,145.02894592285156,57.71933364868164,20.652301788330078,175.6258544921875,97.86489868164062,35.01502227783203,78.32276153564453,66.64364624023438,11.170425415039062,6.908203601837158,21.142480850219727,20.365962982177734,174.7815704345703,103.64659881591797,159.67225646972656,64.62472534179688,51.306419372558594
2016-03-23,144.29428100585938,57.348148345947266,20.482952117919922,173.5446319580078,97.136962890625,34.664703369140625,77.91039276123047,65.96255493164062,11.105525970458984,6.861268520355225,21.01287841796875,20.23853874206543,173.6280975341797,102.5773696899414,158.65109252929688,64.16923522949219,51.00077819824219
2016-03-24,144.40164184570312,57.341026306152344,20.466825485229492,173.4427947998047,97.136962890625,34.653873443603516,77.89323425292969,65.88595581054688,11.089947700500488,6.85699987411499,20.995595932006836,20.132143020629883,173.5512237548828,102.43080139160156,158.5404510498047,64.12999725341797,51.00822830200195
2016-03-28,144.55020141601562,57.39812469482422,20.482952117919922,173.55319213867188,97.162841796875,34.72321319580078,77.86740112304688,65.9795913696289,11.108124732971191,6.859844207763672,21.047439575195312,20.2003173828125,173.65377807617188,102.78433227539062,158.65109252929688,64.15353393554688,51.01569366455078
2016-03-29,145.3343505859375,58.11195755004883,20.732940673828125,175.20962524414062,98.15471649169922,35.1716423034668,78.53021240234375,66.65217590332031,11.191195487976074,6.9281158447265625,21.21160125732422,20.41273307800293,175.2600860595703,103.99151611328125,160.17434692382812,64.56974792480469,51.41080856323242
2016-03-30,146.01113891601562,58.197574615478516,20.805522918701172,175.9486846923828,98.51697540283203,35.25397872924805,78.92615509033203,66.85647583007812,11.232728004455566,6.955140113830566,21.272085189819336,20.448867797851562,176.02906799316406,104.25884246826172,160.84664916992188,64.81321716308594,51.58972930908203
2016-03-31,145.80494689941406,58.29753875732422,20.749069213867188,175.54095458984375,98.3875961303711,35.295127868652344,78.65072631835938,66.85647583007812,11.214555740356445,6.946609020233154,21.25480842590332,20.47650146484375,175.6018524169922,104.5347671508789,160.4636993408203,64.70327758789062,51.470455169677734
2016-04-01,146.69630432128906,58.475975036621094,20.837778091430664,176.66221618652344,98.96548461914062,35.4554443359375,79.2446517944336,67.12039947509766,11.274266242980957,6.9892778396606445,21.436250686645508,20.528581619262695,176.7980194091797,104.95730590820312,161.49342346191406,64.99385833740234,51.70155334472656
2016-04-04,146.20098876953125,58.154781341552734,20.749069213867188,176.0845947265625,98.62911987304688,35.21498489379883,79.02945709228516,66.68621063232422,11.240517616271973,6.966518402099609,21.37577247619629,20.49988555908203,176.22557067871094,104.23295593261719,160.98281860351562,64.71109771728516,51.53008270263672
2016-04-05,145.12799072265625,57.41239547729492,20.52327537536621,174.3601837158203,97.65447235107422,34.851009368896484,78.33221435546875,65.93702697753906,11.139273643493652,6.899670600891113,21.28936195373535,20.29584312438965,174.46543884277344,103.10338592529297,159.34890747070312,64.10643768310547,51.0604133605957
