Date,Portfolio Value
2020-01-16,900.0
2020-01-17,900.0
2020-01-21,900.0
2020-01-22,900.0
2020-01-23,900.0
2020-01-24,900.0
2020-01-27,900.0
2020-01-28,900.0
2020-01-29,900.0
2020-01-30,900.0
2020-01-31,903.7322780587294
2020-02-03,902.7066282045611
2020-02-04,902.7066282045611
2020-02-05,902.7066282045611
2020-02-06,902.7066282045611
2020-02-07,902.7066282045611
2020-02-10,902.7066282045611
2020-02-11,902.7066282045611
2020-02-12,902.7066282045611
2020-02-13,902.7066282045611
2020-02-14,902.7066282045611
2020-02-18,902.7066282045611
2020-02-19,897.9839585390639
2020-02-20,895.7861612595307
2020-02-21,895.7861612595307
2020-02-24,895.7861612595307
2020-02-25,895.7861612595307
2020-02-26,895.7861612595307
2020-02-27,895.7861612595307
2020-02-28,895.7861612595307
2020-03-02,895.7861612595307
2020-03-03,895.7861612595307
2020-03-04,895.7861612595307
2020-03-05,900.0462131821251
2020-03-06,901.6412517419799
2020-03-09,901.6412517419799
2020-03-10,893.4308558988015
2020-03-11,893.4308558988015
2020-03-12,893.4308558988015
2020-03-13,893.4308558988015
2020-03-16,893.4308558988015
2020-03-17,893.4308558988015
2020-03-18,893.4308558988015
2020-03-19,893.4308558988015
2020-03-20,885.3791341531697
2020-03-23,878.191959706933
2020-03-24,878.191959706933
2020-03-25,879.2326835987514
2020-03-26,879.2326835987514
2020-03-27,879.2326835987514
2020-03-30,888.9309250746868
2020-03-31,888.9309250746868
2020-04-01,888.9309250746868
2020-04-02,888.9309250746868
2020-04-03,888.9309250746868
2020-04-06,891.4041936868387
2020-04-07,889.1035445155097
2020-04-08,889.1035445155097
2020-04-09,890.043560921188
2020-04-13,890.043560921188
2020-04-14,890.043560921188
2020-04-15,890.043560921188
2020-04-16,890.043560921188
2020-04-17,890.043560921188
2020-04-20,890.043560921188
2020-04-21,890.043560921188
2020-04-22,889.4726944497835
2020-04-23,890.1677912153697
2020-04-24,890.1677912153697
2020-04-27,891.1078530904871
2020-04-28,891.1078530904871
2020-04-29,891.1078530904871
2020-04-30,891.1078530904871
2020-05-01,891.1078530904871
2020-05-04,891.1078530904871
2020-05-05,891.1078530904871
2020-05-06,891.1078530904871
2020-05-07,892.6736821591777
2020-05-08,893.2699234903396
2020-05-11,893.2699234903396
2020-05-12,899.3760408341869
2020-05-13,899.3760408341869
2020-05-14,899.3760408341869
2020-05-15,899.3760408341869
2020-05-18,899.3760408341869
2020-05-19,899.3760408341869
2020-05-20,899.3760408341869
2020-05-21,899.3760408341869
2020-05-22,898.1654884619915
2020-05-26,902.7101767745456
2020-05-27,902.7101767745456
2020-05-28,901.8684016114508
2020-05-29,901.8684016114508
2020-06-01,901.8684016114508
2020-06-02,901.8684016114508
2020-06-03,901.8684016114508
2020-06-04,901.8684016114508
2020-06-05,901.8684016114508
2020-06-08,901.8684016114508
2020-06-09,906.8119584057405
2020-06-10,912.0416623306328
2020-06-11,912.0416623306328
2020-06-12,913.1832861468009
2020-06-15,913.1832861468009
2020-06-16,913.1832861468009
2020-06-17,913.1832861468009
2020-06-18,913.1832861468009
2020-06-19,913.1832861468009
2020-06-22,913.1832861468009
2020-06-23,913.1832861468009
2020-06-24,913.1832861468009
2020-06-25,914.131398767409
2020-06-26,914.131398767409
2020-06-29,912.3501927663287
2020-06-30,912.3501927663287
2020-07-01,912.3501927663287
2020-07-02,912.3501927663287
2020-07-06,912.3501927663287
2020-07-07,912.3501927663287
2020-07-08,912.3501927663287
2020-07-09,912.3501927663287
