Date,AAPL,ABBV,ALB,AMZN,AVGO,AXP,BK,BRK-B,BTI,CAT,CMI,CRH,F,FN,GE,GOOG,GOOGL,GS,HD,JNJ,JPM,KTOS,LLY,LOW,MA,META,MO,MSFT,NEM,NFLX,NVDA,PWR,STX,TDG,TSLA,V,WBD,WDC,WMT,XOM
2017-09-01,38.281558990478516,53.20045471191406,106.03099060058594,48.912498474121094,19.826051712036133,76.98699188232422,41.76704788208008,180.72999572753906,34.588783264160156,98.71967315673828,128.4079132080078,28.16323471069336,7.317226886749268,38.72999954223633,111.73077392578125,46.518104553222656,47.242549896240234,188.70716857910156,123.52420806884766,104.15703582763672,73.2464370727539,13.390000343322754,70.62350463867188,64.08135223388672,127.22408294677734,170.96604919433594,34.966609954833984,67.66465759277344,30.54305076599121,17.474000930786133,4.21135950088501,35.34095764160156,22.43852424621582,190.644775390625,23.69333267211914,98.1231689453125,22.15999984741211,61.710533142089844,22.910419464111328,52.61664962768555
2017-09-05,37.82185363769531,53.08053207397461,104.27912139892578,48.26350021362305,19.537355422973633,76.24520111083984,40.865150451660156,176.97999572753906,34.301788330078125,98.73640441894531,128.1742401123047,27.71860122680664,7.323672294616699,37.9900016784668,109.99748229980469,46.0769157409668,46.720985412597656,181.94021606445312,125.28557586669922,103.25875091552734,71.49713897705078,13.8100004196167,70.39421081542969,64.9655532836914,126.67027282714844,169.67401123046875,34.597900390625,67.36266326904297,30.614154815673828,17.45199966430664,4.098948001861572,35.10547637939453,23.108854293823242,188.59628295898438,23.305999755859375,97.28264617919922,21.6200008392334,61.08940124511719,23.328460693359375,53.03582763671875
2017-09-06,37.78217697143555,54.35024642944336,106.05778503417969,48.38999938964844,19.563251495361328,76.17371368408203,40.920997619628906,176.7899932861328,34.654998779296875,97.63468170166016,128.50460815429688,27.61536979675293,7.413931846618652,38.119998931884766,110.7530288696289,46.04515838623047,46.74778366088867,182.81744384765625,128.2593994140625,103.87081146240234,71.97639465332031,13.529999732971191,71.00275421142578,66.50211334228516,126.889892578125,171.03561401367188,34.81804275512695,67.17051696777344,30.321853637695312,17.924999237060547,4.096477508544922,34.889625549316406,23.137081146240234,185.87232971191406,22.968666076660156,97.44318389892578,21.860000610351562,61.13035583496094,23.410314559936523,54.135311126708984
2017-09-07,37.630496978759766,57.686729431152344,105.54833984375,48.9734992980957,19.341243743896484,75.44083404541016,40.13083267211914,173.99000549316406,35.229007720947266,98.29402160644531,130.4142608642578,28.007835388183594,7.349460601806641,37.65999984741211,106.75312805175781,46.44912338256836,47.13833236694336,180.31948852539062,129.3817596435547,105.07909393310547,70.71435546875,12.829999923706055,71.91108703613281,66.68238830566406,130.36553955078125,172.14877319335938,34.52086639404297,68.03071594238281,31.285694122314453,17.899999618530273,4.1155009269714355,34.830753326416016,22.819549560546875,188.3365020751953,23.374000549316406,98.74644470214844,21.34000015258789,60.35222625732422,23.422006607055664,54.307098388671875
2017-09-08,37.01677703857422,60.19792556762695,105.7181396484375,48.29499816894531,19.149829864501953,75.2978515625,40.25056076049805,175.5,35.604312896728516,98.33575439453125,131.19590759277344,27.887937545776367,7.323672294616699,37.40999984741211,105.86427307128906,45.980140686035156,46.71751403808594,181.4640350341797,130.79904174804688,104.11724853515625,70.62649536132812,12.279999732971191,73.12812042236328,67.43778991699219,131.0243682861328,169.902587890625,34.245704650878906,67.70126342773438,31.056589126586914,17.642000198364258,4.044101238250732,35.448875427246094,22.572593688964844,188.53688049316406,22.893333435058594,98.62368774414062,21.25,59.38298797607422,23.05950927734375,54.16279220581055
2017-09-11,37.68650817871094,61.368858337402344,110.69659423828125,48.89799880981445,19.434595108032227,76.5848159790039,41.1285285949707,177.8699951171875,35.571197509765625,99.21211242675781,132.6865692138672,27.863962173461914,7.355907917022705,37.75,105.41983032226562,46.10818099975586,46.81080627441406,184.68048095703125,129.7421875,105.88993835449219,71.7208023071289,12.319999694824219,72.87238311767578,66.52787017822266,135.57896423339844,172.44691467285156,34.388790130615234,68.41505432128906,30.19544219970703,18.173999786376953,4.175289630889893,35.478309631347656,21.838754653930664,189.26426696777344,24.246000289916992,100.248046875,20.799999237060547,59.64236068725586,23.11797523498535,54.458282470703125
2017-09-12,37.53715896606445,61.89790725708008,111.4027099609375,49.12900161743164,19.387527465820312,77.35346221923828,41.49567794799805,178.6300048828125,35.13518142700195,100.93981170654297,133.36337280273438,28.11174774169922,7.471951484680176,38.220001220703125,106.26426696777344,46.256568908691406,46.97754669189453,188.76573181152344,131.0038299560547,105.42884826660156,72.59944152832031,11.930000305175781,72.46672821044922,67.52362823486328,135.98960876464844,171.90028381347656,34.39430236816406,68.34185791015625,30.29814338684082,18.514999389648438,4.190358638763428,35.85115051269531,22.502023696899414,188.65562438964844,24.183332443237305,100.30472564697266,21.0,60.59795379638672,23.27291488647461,54.63005828857422
2017-09-13,37.25480651855469,62.405784606933594,112.26073455810547,49.97999954223633,19.31692123413086,77.43388366699219,41.17641830444336,178.9199981689453,34.986167907714844,99.84645080566406,134.1691436767578,28.047800064086914,7.491293430328369,38.290000915527344,107.15311431884766,46.40644836425781,47.165626525878906,189.27532958984375,131.09397888183594,105.28575134277344,72.80712127685547,11.9399995803833,72.69600677490234,66.83689880371094,133.77432250976562,171.98973083496094,34.399803161621094,68.82686614990234,29.985464096069336,18.36400032043457,4.20913553237915,35.586238861083984,23.13001823425293,187.33448791503906,24.415332794189453,99.94585418701172,21.200000762939453,58.5229606628418,23.34600257873535,54.81559753417969
2017-09-14,36.93510818481445,62.9348258972168,112.90589904785156,49.61050033569336,19.372623443603516,77.03170776367188,40.80927276611328,178.57000732421875,34.76539993286133,100.5558853149414,134.30613708496094,28.183685302734375,7.45261287689209,37.84000015258789,107.81976318359375,45.91115951538086,46.65399932861328,189.51759338378906,130.56964111328125,106.66094207763672,72.6633529663086,11.550000190734863,73.26042938232422,67.35193634033203,135.08251953125,169.91253662109375,34.638954162597656,68.4242172241211,30.127948760986328,18.26300048828125,4.1851701736450195,35.77265930175781,23.038293838500977,189.0564422607422,25.176000595092773,100.18196105957031,21.479999542236328,58.55708694458008,23.293373107910156,55.03548812866211
2017-09-15,37.30847930908203,61.629844665527344,114.06182861328125,49.339500427246094,19.655031204223633,77.74665832519531,41.1524772644043,179.88999938964844,35.31732177734375,101.29869842529297,133.13780212402344,28.551372528076172,7.491293430328369,37.810001373291016,107.41578674316406,45.67195510864258,46.41381072998047,188.15586853027344,129.7667999267578,106.87560272216797,73.18254089355469,11.779999732971191,72.70482635498047,66.948486328125,135.18751525878906,170.58837890625,34.700138092041016,68.91838836669922,29.961719512939453,18.235000610351562,4.449771881103516,35.61566925048828,23.6733455657959,190.11781311035156,25.320667266845703,99.44532012939453,21.940000534057617,60.42047882080078,23.49800682067871,55.02174377441406
2017-09-18,37.02610397338867,60.18379592895508,117.40422821044922,48.70949935913086,19.677873611450195,78.53319549560547,41.26422119140625,181.47000122070312,34.936492919921875,103.35189056396484,134.51564025878906,28.68724822998047,7.497740745544434,38.150001525878906,109.7948226928711,45.409420013427734,46.138885498046875,190.08570861816406,129.2834930419922,107.61486053466797,74.22093200683594,12.289999961853027,72.7753677368164,66.67378234863281,135.01565551757812,168.96835327148438,34.794681549072266,68.7811279296875,29.90630340576172,18.461999893188477,4.633583068847656,35.6549186706543,23.65217399597168,196.419189453125,25.666667938232422,99.00143432617188,21.31999969482422,60.87097930908203,23.38692283630371,55.03548812866211
2017-09-19,37.04011535644531,60.92448806762695,120.6570053100586,48.49300003051758,19.67314910888672,79.54310607910156,41.53558349609375,183.00999450683594,34.56669998168945,104.11139678955078,134.96685791015625,28.799156188964844,7.5557637214660645,37.880001068115234,108.62773132324219,45.74738693237305,46.49171829223633,191.2386016845703,129.1605987548828,107.48767852783203,75.03565979003906,12.449999809265137,72.07868194580078,66.5192642211914,136.05645751953125,171.46298217773438,34.611141204833984,69.037353515625,30.151700973510742,18.56800079345703,4.628640651702881,36.07681655883789,23.141597747802734,196.8348388671875,25.00666618347168,99.54918670654297,21.290000915527344,61.37607955932617,23.40154266357422,55.124839782714844
2017-09-20,36.41939926147461,61.6580696105957,121.9383773803711,48.660499572753906,19.13358497619629,79.03367614746094,41.82292556762695,183.82000732421875,34.24106979370117,104.20320129394531,134.7412567138672,28.727210998535156,7.549314498901367,36.790000915527344,109.1663818359375,46.23225402832031,47.02172088623047,191.9738006591797,129.99615478515625,105.89785766601562,75.56283569335938,12.329999923706055,72.33441162109375,66.87981414794922,135.81773376464844,171.11512756347656,34.049400329589844,68.57979583740234,29.787567138671875,18.551000595092773,4.591334819793701,36.27305603027344,23.285419464111328,192.41867065429688,24.92733383178711,99.13368225097656,21.260000228881836,58.95297622680664,23.533092498779297,55.351593017578125
2017-09-21,35.79401397705078,61.6580696105957,120.8720703125,48.23249816894531,18.93430519104004,79.02473449707031,41.8388786315918,183.16000366210938,34.05341720581055,104.15313720703125,134.14498901367188,29.446596145629883,7.5557637214660645,35.779998779296875,111.09652709960938,46.275428771972656,47.022212982177734,193.22689819335938,130.4140167236328,104.7293472290039,75.90631103515625,12.489999771118164,73.48971557617188,66.99141693115234,135.3212127685547,170.06163024902344,34.20513153076172,67.91172790527344,29.62924575805664,18.878000259399414,4.465831756591797,36.36134719848633,23.52992820739746,196.14456176757812,24.43199920654297,99.45475006103516,21.350000381469727,58.35232162475586,23.389848709106445,54.898075103759766
2017-09-22,35.443992614746094,61.707454681396484,120.33441162109375,47.755001068115234,18.844505310058594,79.0068359375,41.79896545410156,181.86000061035156,34.345924377441406,103.8526611328125,135.3536834716797,29.254758834838867,7.633125305175781,35.95000076293945,111.63518524169922,46.08088302612305,46.809322357177734,193.00967407226562,131.0530242919922,104.44319915771484,75.74657440185547,13.0,74.00122833251953,67.1545181274414,135.4835662841797,169.49513244628906,34.75575637817383,68.09477233886719,29.993379592895508,18.735000610351562,4.422346591949463,36.42021560668945,24.141183853149414,193.27220153808594,23.4060001373291,99.69085693359375,21.40999984741211,59.0280647277832,23.249530792236328,54.91868209838867
2017-09-25,35.13130569458008,61.06554412841797,115.49555969238281,46.989498138427734,18.550703048706055,78.8370590209961,41.66328811645508,182.52000427246094,34.213478088378906,103.76085662841797,135.1925048828125,28.89507484436035,7.697595119476318,34.779998779296875,112.71250915527344,45.70570373535156,46.36369323730469,192.36642456054688,131.97874450683594,104.2682876586914,75.179443359375,12.720000267028809,74.64506530761719,68.10735321044922,132.31338500976562,161.87210083007812,35.478790283203125,67.04236602783203,30.57916259765625,17.854999542236328,4.224699974060059,36.606624603271484,23.846342086791992,191.65419006347656,22.999332427978516,97.29210662841797,21.350000381469727,58.76185607910156,23.138439178466797,55.647090911865234
2017-09-26,35.73567199707031,60.2049674987793,115.07442474365234,46.93000030517578,18.689332962036133,79.26605987548828,41.59944152832031,181.86000061035156,34.445281982421875,103.91944885253906,135.20860290527344,28.71922492980957,7.6911468505859375,35.20000076293945,111.90449523925781,45.89875030517578,46.52000427246094,192.09910583496094,132.10980224609375,104.08547973632812,74.84398651123047,13.069999694824219,74.27462768554688,68.064453125,132.12246704101562,163.2039031982422,35.884803771972656,67.04236602783203,30.056713104248047,17.937999725341797,4.24841833114624,36.80287551879883,23.637794494628906,190.4146728515625,23.016666412353516,97.21654510498047,21.280000686645508,58.89155197143555,23.208595275878906,55.585227966308594
2017-09-27,35.990028381347656,59.781734466552734,116.50814819335938,47.54349899291992,18.950050354003906,79.98103332519531,42.110252380371094,183.27000427246094,34.80954360961914,103.92778778076172,135.6518096923828,28.982995986938477,7.704040050506592,36.65999984741211,109.39083862304688,46.87294387817383,47.63508224487305,196.12588500976562,131.83128356933594,103.13951873779297,76.02611541748047,13.300000190734863,74.65384674072266,68.01295471191406,133.36373901367188,166.65264892578125,35.82362747192383,67.58228302001953,29.455102920532227,18.19700050354004,4.341559886932373,36.88134002685547,23.86072540283203,188.87088012695312,22.731332778930664,98.11371612548828,21.469999313354492,60.55699920654297,23.179365158081055,55.95630645751953
2017-09-28,35.76835250854492,62.75139617919922,118.56912994384766,47.81999969482422,19.135948181152344,80.56196594238281,42.309791564941406,183.2100067138672,34.494956970214844,104.52037048339844,135.6356658935547,29.798294067382812,7.710488796234131,37.0099983215332,108.80726623535156,47.121578216552734,47.87873840332031,196.71905517578125,133.01104736328125,102.91693878173828,76.18589782714844,13.09000015258789,74.96250915527344,68.2018051147461,133.86985778808594,167.69619750976562,35.70125961303711,67.60059356689453,29.77965545654297,18.06999969482422,4.340324401855469,36.81267166137695,23.716901779174805,188.18804931640625,22.639999389648438,98.7653579711914,21.389999389648438,59.52048110961914,23.079973220825195,56.47854995727539
2017-09-29,35.9643669128418,62.68088912963867,122.14447784423828,48.067501068115234,19.104442596435547,80.84799194335938,42.31777572631836,183.32000732421875,34.46736526489258,104.08634948730469,135.39393615722656,30.261892318725586,7.716933727264404,37.060001373291016,108.53797149658203,47.598506927490234,48.320899963378906,198.156005859375,133.9940643310547,103.34620666503906,76.28972625732422,13.079999923706055,75.43873596191406,68.62242889404297,134.82467651367188,169.8230743408203,35.27300262451172,68.16797637939453,29.692577362060547,18.135000228881836,4.416665554046631,36.66550064086914,23.85353660583496,189.74668884277344,22.739999771118164,99.38862609863281,21.290000915527344,59.30769348144531,22.84317970275879,56.33426284790039
