Date,Portfolio Value
2020-06-29,899.303806416309
2020-06-30,899.303806416309
2020-07-01,899.303806416309
2020-07-02,899.303806416309
2020-07-06,899.303806416309
2020-07-07,899.303806416309
2020-07-08,899.303806416309
2020-07-09,899.303806416309
2020-07-10,899.303806416309
2020-07-13,899.303806416309
2020-07-14,899.303806416309
2020-07-15,899.303806416309
2020-07-16,899.303806416309
2020-07-17,899.303806416309
2020-07-20,899.303806416309
2020-07-21,899.303806416309
2020-07-22,899.303806416309
2020-07-23,899.303806416309
2020-07-24,899.303806416309
2020-07-27,899.303806416309
2020-07-28,899.303806416309
2020-07-29,899.303806416309
2020-07-30,899.303806416309
2020-07-31,899.303806416309
2020-08-03,899.303806416309
2020-08-04,899.303806416309
2020-08-05,899.303806416309
2020-08-06,899.303806416309
2020-08-07,899.303806416309
2020-08-10,901.3755957459472
2020-08-11,901.3755957459472
2020-08-12,901.3755957459472
2020-08-13,902.7503190910503
2020-08-14,905.3164866754807
2020-08-17,906.6729968883113
2020-08-18,907.6627582989794
2020-08-19,907.6627582989794
2020-08-20,907.6627582989794
2020-08-21,907.6627582989794
2020-08-24,907.6627582989794
2020-08-25,907.2803081597738
2020-08-26,907.2803081597738
2020-08-27,907.4695723438512
2020-08-28,906.806261900559
2020-08-31,905.4583751050055
2020-09-01,904.5976586273422
2020-09-02,903.769029387434
2020-09-03,903.769029387434
2020-09-04,904.3131341524706
2020-09-08,904.8363281053779
2020-09-09,904.8363281053779
2020-09-10,904.8363281053779
2020-09-11,904.8363281053779
2020-09-14,904.3470485687781
2020-09-15,904.3470485687781
2020-09-16,904.3470485687781
2020-09-17,904.3470485687781
2020-09-18,904.3470485687781
2020-09-21,904.3470485687781
2020-09-22,904.3470485687781
2020-09-23,904.3470485687781
2020-09-24,904.3470485687781
2020-09-25,904.0951743634248
2020-09-28,904.0951743634248
2020-09-29,902.9561822377951
2020-09-30,902.9561822377951
2020-10-01,902.9561822377951
2020-10-02,902.9561822377951
2020-10-05,902.9561822377951
2020-10-06,902.6818485642103
2020-10-07,902.6818485642103
2020-10-08,902.6818485642103
2020-10-09,902.6818485642103
2020-10-12,902.6818485642103
2020-10-13,902.6818485642103
2020-10-14,902.6818485642103
2020-10-15,902.6818485642103
2020-10-16,902.6818485642103
2020-10-19,902.6818485642103
2020-10-20,902.6818485642103
2020-10-21,902.6818485642103
2020-10-22,902.6818485642103
2020-10-23,902.6818485642103
2020-10-26,903.047785522825
2020-10-27,903.047785522825
2020-10-28,903.047785522825
2020-10-29,903.047785522825
2020-10-30,903.047785522825
2020-11-02,903.047785522825
2020-11-03,903.047785522825
2020-11-04,903.047785522825
2020-11-05,903.047785522825
2020-11-06,903.047785522825
2020-11-09,903.047785522825
2020-11-10,904.403250705692
2020-11-11,905.0385881507027
2020-11-12,905.0385881507027
2020-11-13,908.019348561279
2020-11-16,908.019348561279
2020-11-17,907.7613744420357
2020-11-18,907.7613744420357
2020-11-19,908.6060249258742
2020-11-20,909.0531688005486
2020-11-23,909.0531688005486
2020-11-24,909.0531688005486
2020-11-25,908.8972057658593
2020-11-27,909.087972100206
2020-11-30,909.087972100206
2020-12-01,911.1948958428719
2020-12-02,911.1948958428719
2020-12-03,909.9261918856419
2020-12-04,909.9261918856419
2020-12-07,910.3875425784636
2020-12-08,910.3875425784636
2020-12-09,910.3875425784636
2020-12-10,910.3875425784636
2020-12-11,909.009988157067
2020-12-14,909.009988157067
2020-12-15,909.009988157067
2020-12-16,909.009988157067
2020-12-17,909.009988157067
2020-12-18,909.009988157067
2020-12-21,909.009988157067
2020-12-22,909.009988157067
2020-12-23,909.009988157067
2020-12-24,909.009988157067
2020-12-28,909.009988157067
2020-12-29,909.009988157067
2020-12-30,909.009988157067
2020-12-31,909.009988157067
2021-01-04,909.009988157067
